attacktype1_txt,iyear,weaptype1,region_txt,nkill,nwound,nperps,success
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,9.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,0.0,2.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,,5.0,-99.0,1
Unknown,2015,13,Sub-Saharan Africa,,,70.0,0
Bombing/Explosion,2015,6,South Asia,8.0,,-99.0,1
Bombing/Explosion,2015,6,South Asia,1.0,4.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,1.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,1.0,0
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,1.0,0
Armed Assault,2015,5,Middle East & North Africa,0.0,9.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,0.0,2.0,-99.0,1
Armed Assault,2015,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Armed Assault,2015,5,South Asia,1.0,2.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,1.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,5.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,13,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,20.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,4.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Assassination,2015,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,3.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,4.0,2.0,-99.0,1
Assassination,2015,5,Southeast Asia,1.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,13,Eastern Europe,0.0,0.0,-99.0,1
Armed Assault,2015,5,Western Europe,0.0,0.0,-99.0,1
Armed Assault,2015,5,Western Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,11.0,36.0,2.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,2.0,-99.0,1
Unknown,2015,13,Middle East & North Africa,4.0,,-99.0,1
Unknown,2015,13,Middle East & North Africa,4.0,,-99.0,1
Unknown,2015,13,Middle East & North Africa,3.0,,-99.0,1
Hostage Taking (Kidnapping),2015,13,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,15.0,,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,5.0,,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Unknown,2015,13,Middle East & North Africa,,,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,2.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,20.0,18.0,1.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,2.0,,1.0,1
Hostage Taking (Kidnapping),2015,5,South Asia,,,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,1.0,0.0,-99.0,1
Assassination,2015,5,South Asia,1.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,3.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,0.0,-99.0,0
Armed Assault,2015,6,Sub-Saharan Africa,0.0,1.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,1.0,30.0,1
Armed Assault,2015,5,South Asia,1.0,0.0,2.0,1
Assassination,2015,6,South Asia,0.0,0.0,-99.0,0
Armed Assault,2015,5,South Asia,1.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Armed Assault,2015,5,South Asia,1.0,0.0,2.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,3.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,3.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,Sub-Saharan Africa,,,15.0,1
Armed Assault,2015,5,South Asia,2.0,0.0,-99.0,1
Assassination,2015,5,South Asia,1.0,0.0,-99.0,1
Assassination,2015,6,South Asia,1.0,1.0,1.0,0
Hostage Taking (Kidnapping),2015,5,South Asia,2.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,1.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,5.0,11.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,3.0,9.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,2.0,0
Unknown,2015,13,Middle East & North Africa,71.0,,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,0.0,1.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Assassination,2015,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,0.0,1.0,8.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,11,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Assassination,2015,5,Sub-Saharan Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,2.0,10.0,-99.0,1
Assassination,2015,5,South Asia,1.0,0.0,2.0,1
Armed Assault,2015,5,Western Europe,0.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,7.0,1.0,40.0,1
Facility/Infrastructure Attack,2015,8,Western Europe,0.0,0.0,2.0,1
Hostage Taking (Kidnapping),2015,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,1.0,-99.0,1
Assassination,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,4.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,4.0,-99.0,1
Unknown,2015,13,Middle East & North Africa,0.0,2.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,2.0,4.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,Middle East & North Africa,2.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,3.0,11.0,1.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,3.0,10.0,1.0,1
Armed Assault,2015,5,Sub-Saharan Africa,,,200.0,1
Armed Assault,2015,5,South Asia,0.0,0.0,1.0,1
Armed Assault,2015,5,South Asia,2.0,1.0,-99.0,1
Facility/Infrastructure Attack,2015,8,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,3.0,1
Assassination,2015,5,Middle East & North Africa,2.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,0.0,-99.0,1
Unknown,2015,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Armed Assault,2015,5,Sub-Saharan Africa,0.0,0.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,0.0,0.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,72.0,5.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,2.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Assassination,2015,5,South Asia,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2015,8,South Asia,0.0,1.0,-99.0,1
Facility/Infrastructure Attack,2015,8,Western Europe,0.0,0.0,-99.0,0
Armed Assault,2015,5,South Asia,1.0,4.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,Western Europe,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,8.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,8.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,13.0,18.0,1.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,9.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,5.0,-99.0,1
Unknown,2015,13,Middle East & North Africa,1.0,,-99.0,0
Assassination,2015,5,Middle East & North Africa,1.0,0.0,2.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,,,-99.0,1
Armed Assault,2015,6,Sub-Saharan Africa,144.0,4.0,-99.0,1
Assassination,2015,6,South Asia,0.0,1.0,-99.0,0
Assassination,2015,6,South Asia,2.0,1.0,-99.0,1
Assassination,2015,5,South Asia,3.0,2.0,1.0,1
Assassination,2015,5,South Asia,1.0,0.0,-99.0,1
Assassination,2015,5,South Asia,1.0,0.0,-99.0,1
Unknown,2015,13,South Asia,1.0,1.0,-99.0,1
Assassination,2015,6,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,2.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,1.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Hostage Taking (Kidnapping),2015,5,Sub-Saharan Africa,,,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,1.0,2.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,1.0,3.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,5.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Assassination,2015,2,South Asia,0.0,3.0,2.0,0
Armed Assault,2015,5,Middle East & North Africa,0.0,0.0,-99.0,0
Unknown,2015,13,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,7.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,Middle East & North Africa,,,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,0.0,1.0,0
Armed Assault,2015,5,Middle East & North Africa,1.0,4.0,2.0,1
Bombing/Explosion,2015,6,South Asia,2.0,3.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,4.0,4.0,1.0,1
Armed Assault,2015,5,South Asia,1.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,2.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,2.0,2.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,1.0,1.0,2.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,3.0,14.0,1.0,1
Assassination,2015,5,Middle East & North Africa,1.0,0.0,2.0,1
Bombing/Explosion,2015,6,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,12.0,11.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,10.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,2.0,0.0,-99.0,1
Assassination,2015,5,South Asia,1.0,0.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,107.0,,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,0.0,-99.0,0
Armed Assault,2015,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,0
Assassination,2015,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Unknown,2015,13,Middle East & North Africa,8.0,0.0,8.0,1
Assassination,2015,9,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Western Europe,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,6.0,0.0,6.0,1
Bombing/Explosion,2015,6,South Asia,3.0,0.0,-99.0,1
Assassination,2015,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Assassination,2015,6,South Asia,2.0,3.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,9.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,4.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,2.0,3.0,-99.0,1
Bombing/Explosion,2015,6,South America,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,9,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,41.0,,-99.0,0
Facility/Infrastructure Attack,2015,5,Sub-Saharan Africa,0.0,0.0,-99.0,1
Assassination,2015,6,Southeast Asia,0.0,5.0,-99.0,0
Armed Assault,2015,5,Sub-Saharan Africa,6.0,3.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,-99.0,1
Armed Assault,2015,8,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,1.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,1.0,-99.0,1
Assassination,2015,5,South Asia,0.0,1.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,1.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,South Asia,1.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2015,8,South Asia,6.0,8.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,Southeast Asia,0.0,0.0,25.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Armed Assault,2015,9,Middle East & North Africa,0.0,1.0,2.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,3.0,1
Bombing/Explosion,2015,6,South Asia,1.0,0.0,1.0,1
Bombing/Explosion,2015,6,South Asia,2.0,0.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,,14.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,Sub-Saharan Africa,0.0,0.0,4.0,1
Assassination,2015,6,South Asia,1.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,0.0,1.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,12.0,1.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,3.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,15.0,-99.0,1
Hostage Taking (Kidnapping),2015,13,Middle East & North Africa,,,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,4.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,0.0,-99.0,1
Assassination,2015,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,2.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,1.0,0.0,-99.0,1
Armed Assault,2015,6,Sub-Saharan Africa,2.0,3.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,1.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Hostage Taking (Kidnapping),2015,13,Southeast Asia,0.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,1.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,0.0,0.0,3.0,1
Bombing/Explosion,2015,6,South Asia,0.0,3.0,-99.0,1
Armed Assault,2015,6,Eastern Europe,,,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,1.0,4.0,-99.0,1
Armed Assault,2015,6,Eastern Europe,1.0,3.0,-99.0,1
Armed Assault,2015,6,Eastern Europe,,,-99.0,1
Armed Assault,2015,6,Eastern Europe,,,-99.0,1
Armed Assault,2015,6,Eastern Europe,,,-99.0,1
Armed Assault,2015,6,Eastern Europe,,,-99.0,1
Armed Assault,2015,6,Eastern Europe,,,-99.0,1
Armed Assault,2015,6,Eastern Europe,,,-99.0,1
Armed Assault,2015,6,Eastern Europe,,,-99.0,1
Armed Assault,2015,5,Eastern Europe,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Assassination,2015,5,Middle East & North Africa,1.0,0.0,2.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,0.0,-99.0,1
Unknown,2015,13,Middle East & North Africa,16.0,,-99.0,1
Unknown,2015,13,Middle East & North Africa,7.0,0.0,-99.0,1
Unknown,2015,13,Middle East & North Africa,,,-99.0,1
Assassination,2015,8,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Armed Assault,2015,6,South Asia,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Western Europe,0.0,0.0,-99.0,1
Assassination,2015,6,South Asia,0.0,0.0,3.0,0
Armed Assault,2015,5,South Asia,0.0,1.0,2.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,4.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,4.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,9.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,3.0,11.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,1.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,3.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,6.0,4.0,20.0,1
Bombing/Explosion,2015,6,South Asia,0.0,3.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,,,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,3.0,-99.0,1
Assassination,2015,5,South Asia,1.0,0.0,-99.0,1
Assassination,2015,5,South Asia,1.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,6.0,10.0,1.0,1
Assassination,2015,5,South Asia,2.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,0.0,-99.0,1
Armed Assault,2015,6,South Asia,4.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,12.0,8.0,-99.0,1
Armed Assault,2015,8,Sub-Saharan Africa,0.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,1.0,3.0,1.0,1
Hostage Taking (Barricade Incident),2015,5,Sub-Saharan Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,4.0,13.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,8.0,12.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
